X,Y,Z,B0
-10.0,10.0,-15.0,0.04566862289123974
-5.0,10.0,-15.0,0.045670647110704274
0.0,10.0,-15.0,0.04567121126707917
5.0,10.0,-15.0,0.04567046967469902
10.0,10.0,-15.0,0.04566856936910009
15.0,10.0,-15.0,0.04566564867254092
20.0,10.0,-15.0,0.045661840407369335
25.0,10.0,-15.0,0.04565727473914368
30.0,10.0,-15.0,0.04565206772412732
35.0,10.0,-15.0,0.045646238193434385
40.0,10.0,-15.0,0.04563934733038508
45.0,10.0,-15.0,0.04562925192533205
-45.0,15.0,-15.0,0.04560854149535797
-40.0,15.0,-15.0,0.04562301755530994
-35.0,15.0,-15.0,0.0456340014749593
-30.0,15.0,-15.0,0.04564293148870041
-25.0,15.0,-15.0,0.04565011433334296
-20.0,15.0,-15.0,0.045655634984259376
-15.0,15.0,-15.0,0.04565959160214214
-10.0,15.0,-15.0,0.04566212397320215
-5.0,15.0,-15.0,0.045663395815238934
0.0,15.0,-15.0,0.04566357677209896
5.0,15.0,-15.0,0.045662832399872885
10.0,15.0,-15.0,0.045661320599498435
15.0,15.0,-15.0,0.04565919166770165
20.0,15.0,-15.0,0.04565658892606143
25.0,15.0,-15.0,0.045653643531213255
30.0,15.0,-15.0,0.04565044388010246
35.0,15.0,-15.0,0.04564691693324151
40.0,15.0,-15.0,0.04564242854422509
45.0,15.0,-15.0,0.045634553702866947
-40.0,20.0,-15.0,0.04562182412765505
-35.0,20.0,-15.0,0.045633021284613516
-30.0,20.0,-15.0,0.04564056869238293
-25.0,20.0,-15.0,0.04564579701771823
-20.0,20.0,-15.0,0.0456493385194549
-15.0,20.0,-15.0,0.04565156033118774
-10.0,20.0,-15.0,0.045652726717016694
-5.0,20.0,-15.0,0.04565305302390137
0.0,20.0,-15.0,0.04565272553333319
5.0,20.0,-15.0,0.0456519132297922
10.0,20.0,-15.0,0.04565077478239367
15.0,20.0,-15.0,0.0456494592842385
20.0,20.0,-15.0,0.045648099995497175
25.0,20.0,-15.0,0.04564679140981051
30.0,20.0,-15.0,0.04564551034415963
35.0,20.0,-15.0,0.045643884383149716
40.0,20.0,-15.0,0.045640605533953625
-40.0,25.0,-15.0,0.04561747730145473
-35.0,25.0,-15.0,0.04562989428566533
-30.0,25.0,-15.0,0.045636100436322394
-25.0,25.0,-15.0,0.045639103581780485
-20.0,25.0,-15.0,0.04564033034957131
-15.0,25.0,-15.0,0.04564051293540688
-10.0,25.0,-15.0,0.04564007879268633
-5.0,25.0,-15.0,0.04563930267095397
0.0,25.0,-15.0,0.045638377562907846
5.0,25.0,-15.0,0.04563746085043726
10.0,25.0,-15.0,0.04563669719538234
15.0,25.0,-15.0,0.04563621448132599
20.0,25.0,-15.0,0.045636101638038225
25.0,25.0,-15.0,0.04563636267059436
30.0,25.0,-15.0,0.04563677020677102
35.0,25.0,-15.0,0.04563642066593549
40.0,25.0,-15.0,0.04563266256064266
-35.0,30.0,-15.0,0.04562372707646433
-30.0,30.0,-15.0,0.0456286806368535
-25.0,30.0,-15.0,0.04562930165475289
-20.0,30.0,-15.0,0.045627981110077195
-15.0,30.0,-15.0,0.045625904802274186
-10.0,30.0,-15.0,0.04562371819127674
-5.0,30.0,-15.0,0.045621764503970645
0.0,30.0,-15.0,0.04562021964431719
5.0,30.0,-15.0,0.045619203307785926
10.0,30.0,-15.0,0.04561883059848629
15.0,30.0,-15.0,0.045619183495314054
20.0,30.0,-15.0,0.045620243449969754
25.0,30.0,-15.0,0.04562182246046979
30.0,30.0,-15.0,0.045623380145969644
35.0,30.0,-15.0,0.04562332438103048
-30.0,35.0,-15.0,0.04561641898012215
-25.0,35.0,-15.0,0.04561501896171431
-20.0,35.0,-15.0,0.04561124470548912
-15.0,35.0,-15.0,0.045606900366900176
-10.0,35.0,-15.0,0.045602992307778055
-5.0,35.0,-15.0,0.0455999547712706
0.0,35.0,-15.0,0.04559788773238809
5.0,35.0,-15.0,0.04559682537999314
10.0,35.0,-15.0,0.045596853932315294
15.0,35.0,-15.0,0.04559800009936636
20.0,35.0,-15.0,0.045600020898333773
25.0,35.0,-15.0,0.04560229289357517
30.0,35.0,-15.0,0.04560373300873509
-25.0,40.0,-15.0,0.0455938904160322
-20.0,40.0,-15.0,0.045588396494047674
-15.0,40.0,-15.0,0.045582150549805536
-10.0,40.0,-15.0,0.04557690721016549
-5.0,40.0,-15.0,0.04557321825656329
0.0,40.0,-15.0,0.04557093792300083
5.0,40.0,-15.0,0.04556991308572072
10.0,40.0,-15.0,0.045570270124562946
15.0,40.0,-15.0,0.04557206708976906
20.0,40.0,-15.0,0.04557465426906288
25.0,40.0,-15.0,0.0455763828919344
-15.0,45.0,-15.0,0.045549375433799555
-10.0,45.0,-15.0,0.04554384927488842
-5.0,45.0,-15.0,0.04554063079019985
0.0,45.0,-15.0,0.0455388243443205
5.0,45.0,-15.0,0.04553784737593769
10.0,45.0,-15.0,0.04553814054457184
15.0,45.0,-15.0,0.04554022090185393
-15.0,-45.0,-10.0,0.04558876816870766
-10.0,-45.0,-10.0,0.045593576121186884
-5.0,-45.0,-10.0,0.045597219083035455
0.0,-45.0,-10.0,0.045597748152310213
5.0,-45.0,-10.0,0.04559319986170035
10.0,-45.0,-10.0,0.04558101786520912
15.0,-45.0,-10.0,0.04555890431830879
-25.0,-40.0,-10.0,0.04561263228346435
-20.0,-40.0,-10.0,0.04560999614375423
-15.0,-40.0,-10.0,0.045610294972127714
-10.0,-40.0,-10.0,0.045611864010739835
-5.0,-40.0,-10.0,0.04561276113211331
0.0,-40.0,-10.0,0.045611317548691147
5.0,-40.0,-10.0,0.04560598019198273
10.0,-40.0,-10.0,0.045595226653154
15.0,-40.0,-10.0,0.04557788712817602
20.0,-40.0,-10.0,0.04555348362456288
25.0,-40.0,-10.0,0.04552178592832778
-30.0,-35.0,-10.0,0.045627334418601
-25.0,-35.0,-10.0,0.04562639279100441
-20.0,-35.0,-10.0,0.0456258463662976
-15.0,-35.0,-10.0,0.04562621372668123
-10.0,-35.0,-10.0,0.045626836986956076
-5.0,-35.0,-10.0,0.04562661459824491
0.0,-35.0,-10.0,0.0456244054628976
5.0,-35.0,-10.0,0.045619137486254124
10.0,-35.0,-10.0,0.04560986884631235
15.0,-35.0,-10.0,0.045595918853868135
20.0,-35.0,-10.0,0.045576921406808385
25.0,-35.0,-10.0,0.04555254262725551
30.0,-35.0,-10.0,0.04552184133855142
-35.0,-30.0,-10.0,0.04562699633636556
-30.0,-30.0,-10.0,0.045631945774371296
-25.0,-30.0,-10.0,0.04563470873733655
-20.0,-30.0,-10.0,0.045636613415159594
-15.0,-30.0,-10.0,0.04563811605078626
-10.0,-30.0,-10.0,0.04563899977633028
-5.0,-30.0,-10.0,0.045638689855390616
0.0,-30.0,-10.0,0.04563649479533782
5.0,-30.0,-10.0,0.04563173791428237
10.0,-30.0,-10.0,0.04562384027778464
15.0,-30.0,-10.0,0.045612387915247764
20.0,-30.0,-10.0,0.04559713542879643
25.0,-30.0,-10.0,0.04557788087781309
30.0,-30.0,-10.0,0.04555425300206389
35.0,-30.0,-10.0,0.04552559470660059
-40.0,-25.0,-10.0,0.04561067514733212
-35.0,-25.0,-10.0,0.04562509595737246
-30.0,-25.0,-10.0,0.04563402430335353
-25.0,-25.0,-10.0,0.04563999426962355
-20.0,-25.0,-10.0,0.045644204762682695
-15.0,-25.0,-10.0,0.04564713079841832
-10.0,-25.0,-10.0,0.04564878738280508
-5.0,-25.0,-10.0,0.04564892175267145
0.0,-25.0,-10.0,0.04564716159267028
5.0,-25.0,-10.0,0.04564311684631271
10.0,-25.0,-10.0,0.045636448778952086
15.0,-25.0,-10.0,0.04562691312510834
20.0,-25.0,-10.0,0.04561436282758588
25.0,-25.0,-10.0,0.04559869438858838
30.0,-25.0,-10.0,0.04557974120383914
35.0,-25.0,-10.0,0.045557075144449205
40.0,-25.0,-10.0,0.04552938525404402
-40.0,-20.0,-10.0,0.045605151933491676
-35.0,-20.0,-10.0,0.04562332165738483
-30.0,-20.0,-10.0,0.045635267576970964
-25.0,-20.0,-10.0,0.04564368178792754
-20.0,-20.0,-10.0,0.04564975104992347
-15.0,-20.0,-10.0,0.04565397852146066
-10.0,-20.0,-10.0,0.045656506126165675
-5.0,-20.0,-10.0,0.04565727269736352
0.0,-20.0,-10.0,0.045656114636949206
5.0,-20.0,-10.0,0.045652836587262643
10.0,-20.0,-10.0,0.045647260584810986
15.0,-20.0,-10.0,0.04563925460130029
20.0,-20.0,-10.0,0.04562873389586923
25.0,-20.0,-10.0,0.045615623037830885
30.0,-20.0,-10.0,0.045599746827925954
35.0,-20.0,-10.0,0.04558052727870412
40.0,-20.0,-10.0,0.04555610084329568
-45.0,-15.0,-10.0,0.045574696950355195
-40.0,-15.0,-10.0,0.0456042112436213
-35.0,-15.0,-10.0,0.04562328913769433
-30.0,-15.0,-10.0,0.04563669153933189
-25.0,-15.0,-10.0,0.04564656115286554
-20.0,-15.0,-10.0,0.04565387082781605
-15.0,-15.0,-10.0,0.045659065835677685
-10.0,-15.0,-10.0,0.04566233009831976
-5.0,-15.0,-10.0,0.04566370481819672
0.0,-15.0,-10.0,0.045663154225023816
5.0,-15.0,-10.0,0.045660609725102226
10.0,-15.0,-10.0,0.04565600044686573
15.0,-15.0,-10.0,0.045649269619420785
20.0,-15.0,-10.0,0.045640370687784745
25.0,-15.0,-10.0,0.045629228329299665
30.0,-15.0,-10.0,0.0456156228957331
35.0,-15.0,-10.0,0.04559888080745096
40.0,-15.0,-10.0,0.04557708859829875
45.0,-15.0,-10.0,0.045545284369044134
-45.0,-10.0,-10.0,0.045583295876331156
-40.0,-10.0,-10.0,0.04560755674170572
-35.0,-10.0,-10.0,0.04562516464236598
-30.0,-10.0,-10.0,0.04563855506866498
-25.0,-10.0,-10.0,0.04564891297280121
-20.0,-10.0,-10.0,0.04565681633196229
-15.0,-10.0,-10.0,0.04566256364676613
-10.0,-10.0,-10.0,0.04566631598586494
-5.0,-10.0,-10.0,0.04566815728296894
0.0,-10.0,-10.0,0.04566812523270532
5.0,-10.0,-10.0,0.04566623198396129
10.0,-10.0,-10.0,0.045662478837714904
15.0,-10.0,-10.0,0.0456568628499127
20.0,-10.0,-10.0,0.045649368728799995
25.0,-10.0,-10.0,0.04563993146401958
30.0,-10.0,-10.0,0.04562833469615054
35.0,-10.0,-10.0,0.04561396252195386
40.0,-10.0,-10.0,0.04559523917243184
45.0,-10.0,-10.0,0.04556849952320989
-45.0,-5.0,-10.0,0.045594441056700165
-40.0,-5.0,-10.0,0.04561291064957248
-35.0,-5.0,-10.0,0.04562805687005118
-30.0,-5.0,-10.0,0.04564052801791416
-25.0,-5.0,-10.0,0.04565064402565724
-20.0,-5.0,-10.0,0.04565858216985484
-15.0,-5.0,-10.0,0.0456644718879072
-10.0,-5.0,-10.0,0.045668424012586584
-5.0,-5.0,-10.0,0.04567053423896798
0.0,-5.0,-10.0,0.04567088224495085
5.0,-5.0,-10.0,0.045669532849112675
10.0,-5.0,-10.0,0.045666538516109065
15.0,-5.0,-10.0,0.04566193939753834
20.0,-5.0,-10.0,0.04565575423963549
25.0,-5.0,-10.0,0.04564794981847707
30.0,-5.0,-10.0,0.04563836262636326
35.0,-5.0,-10.0,0.045626515692543876
40.0,-5.0,-10.0,0.04561122063806011
45.0,-5.0,-10.0,0.045589798712643285
-45.0,0.0,-10.0,0.045603264587675024
-40.0,0.0,-10.0,0.04561782730756481
-35.0,0.0,-10.0,0.04563075805676784
-30.0,0.0,-10.0,0.04564201666348031
-25.0,0.0,-10.0,0.04565145912351628
-20.0,0.0,-10.0,0.04565900837045429
-15.0,0.0,-10.0,0.045664677343934604
-10.0,0.0,-10.0,0.045668540519965654
-5.0,0.0,-10.0,0.04567070090874944
0.0,0.0,-10.0,0.04567126739354704
5.0,0.0,-10.0,0.045670342852628214
10.0,0.0,-10.0,0.04566801915638998
15.0,0.0,-10.0,0.045664374086219914
20.0,0.0,-10.0,0.04565946389785498
25.0,0.0,-10.0,0.045653301251954014
30.0,0.0,-10.0,0.045645796403354456
35.0,0.0,-10.0,0.04563660852886175
40.0,0.0,-10.0,0.04562478585188372
45.0,0.0,-10.0,0.04560794799954229
-45.0,5.0,-10.0,0.04560778142872358
-40.0,5.0,-10.0,0.0456208074332545
-35.0,5.0,-10.0,0.045632324622785686
-30.0,5.0,-10.0,0.045642461740498165
-25.0,5.0,-10.0,0.045651020756133545
-20.0,5.0,-10.0,0.045657869633996935
-15.0,5.0,-10.0,0.045663001413754324
-10.0,5.0,-10.0,0.04566649765525076
-5.0,5.0,-10.0,0.04566848358256368
0.0,5.0,-10.0,0.04566909742937203
5.0,5.0,-10.0,0.04566847405725638
10.0,5.0,-10.0,0.04566673782260165
15.0,5.0,-10.0,0.045663999475226986
20.0,5.0,-10.0,0.04566035157708011
25.0,5.0,-10.0,0.0456558537408712
30.0,5.0,-10.0,0.04565048656326615
35.0,5.0,-10.0,0.04564401470336033
40.0,5.0,-10.0,0.04563559944749212
45.0,5.0,-10.0,0.04562277401775542
-45.0,10.0,-10.0,0.04560826605708679
-40.0,10.0,-10.0,0.04562137721771764
-35.0,10.0,-10.0,0.04563226847970123
-30.0,10.0,-10.0,0.04564148950174279
-25.0,10.0,-10.0,0.04564904532343482
-20.0,10.0,-10.0,0.04565493123232193
-15.0,10.0,-10.0,0.04565922928198633
-10.0,10.0,-10.0,0.04566208469363632
-5.0,10.0,-10.0,0.0456636690264311
0.0,10.0,-10.0,0.04566415589987129
5.0,10.0,-10.0,0.04566370947761647
10.0,10.0,-10.0,0.04566248069109378
15.0,10.0,-10.0,0.04566060651245882
20.0,10.0,-10.0,0.04565820793891174
25.0,10.0,-10.0,0.04565537967510099
30.0,10.0,-10.0,0.04565215237021352
35.0,10.0,-10.0,0.04564836835265982
40.0,10.0,-10.0,0.04564329917902958
45.0,10.0,-10.0,0.04563455205761213
-45.0,15.0,-10.0,0.045605267370564626
-40.0,15.0,-10.0,0.045619521060242606
-35.0,15.0,-10.0,0.045630442664987655
-30.0,15.0,-10.0,0.04563891287693881
-25.0,15.0,-10.0,0.04564532026050837
-20.0,15.0,-10.0,0.04564996013174051
-15.0,15.0,-10.0,0.045653113521482214
-10.0,15.0,-10.0,0.04565504623774794
-5.0,15.0,-10.0,0.04565599937295122
0.0,15.0,-10.0,0.04565618656687401
5.0,15.0,-10.0,0.045655797079791796
10.0,15.0,-10.0,0.04565500049951724
15.0,15.0,-10.0,0.04565394970747715
20.0,15.0,-10.0,0.04565277940058457
25.0,15.0,-10.0,0.045651594638316056
30.0,15.0,-10.0,0.045650433305573807
35.0,15.0,-10.0,0.04564915708954075
40.0,15.0,-10.0,0.045647143407528824
45.0,15.0,-10.0,0.04564242470517374
-40.0,20.0,-10.0,0.04561519738579465
-35.0,20.0,-10.0,0.04562686943800289
-30.0,20.0,-10.0,0.04563465269962987
-25.0,20.0,-10.0,0.04563965571577709
-20.0,20.0,-10.0,0.045642690750833076
-15.0,20.0,-10.0,0.04564434909662325
-10.0,20.0,-10.0,0.045645064236303365
-5.0,20.0,-10.0,0.04564515953439237
0.0,20.0,-10.0,0.04564488485499312
5.0,20.0,-10.0,0.045644444475832026
10.0,20.0,-10.0,0.0456440147504609
15.0,20.0,-10.0,0.04564375035191628
20.0,20.0,-10.0,0.04564377915808421
25.0,20.0,-10.0,0.04564418032709879
30.0,20.0,-10.0,0.04564492553805034
35.0,20.0,-10.0,0.04564574648157887
40.0,20.0,-10.0,0.045645877004030715
-40.0,25.0,-10.0,0.045608489063063605
-35.0,25.0,-10.0,0.04562169274575867
-30.0,25.0,-10.0,0.045628630707979644
-25.0,25.0,-10.0,0.04563178269730954
-20.0,25.0,-10.0,0.04563274656858618
-15.0,25.0,-10.0,0.045632518301546084
-10.0,25.0,-10.0,0.045631721814270616
-5.0,25.0,-10.0,0.04563075507388678
0.0,25.0,-10.0,0.04562988492644837
5.0,25.0,-10.0,0.04562931109622785
10.0,25.0,-10.0,0.04562920054141751
15.0,25.0,-10.0,0.045629692969397666
20.0,25.0,-10.0,0.04563088498909574
25.0,25.0,-10.0,0.04563278872565396
30.0,25.0,-10.0,0.04563522172302617
35.0,25.0,-10.0,0.045637548901355844
40.0,25.0,-10.0,0.04563823730127199
-35.0,30.0,-10.0,0.0456151733541054
-30.0,30.0,-10.0,0.04562059108647585
-25.0,30.0,-10.0,0.04562118121451168
-20.0,30.0,-10.0,0.04561951169685192
-15.0,30.0,-10.0,0.045617002379488104
-10.0,30.0,-10.0,0.04561444665420403
-5.0,30.0,-10.0,0.045612279158031795
0.0,30.0,-10.0,0.0456107408975516
5.0,30.0,-10.0,0.04560999501200465
10.0,30.0,-10.0,0.04561018199368705
15.0,30.0,-10.0,0.04561141095845703
20.0,30.0,-10.0,0.045613717758520175
25.0,30.0,-10.0,0.045617006815701966
30.0,30.0,-10.0,0.045620890690286936
35.0,30.0,-10.0,0.045624196631866024
-30.0,35.0,-10.0,0.04560970950811869
-25.0,35.0,-10.0,0.04560679967239342
-20.0,35.0,-10.0,0.04560194236791312
-15.0,35.0,-10.0,0.045596854655754936
-10.0,35.0,-10.0,0.04559243105360017
-5.0,35.0,-10.0,0.045589068534837573
0.0,35.0,-10.0,0.04558690232025073
5.0,35.0,-10.0,0.04558601122607481
10.0,35.0,-10.0,0.04558650445331083
15.0,35.0,-10.0,0.045588458580589436
20.0,35.0,-10.0,0.04559180218620157
25.0,35.0,-10.0,0.045596262857175364
30.0,35.0,-10.0,0.04560127276083107
-25.0,40.0,-10.0,0.04558665904025961
-20.0,40.0,-10.0,0.04557832316856825
-15.0,40.0,-10.0,0.04557063177581454
-10.0,40.0,-10.0,0.045564526242089017
-5.0,40.0,-10.0,0.04556025243895163
0.0,40.0,-10.0,0.04555768784597125
5.0,40.0,-10.0,0.045556756040488325
10.0,40.0,-10.0,0.04555758198910203
15.0,40.0,-10.0,0.045560265852375846
20.0,40.0,-10.0,0.045564539326553896
25.0,40.0,-10.0,0.045569725168479736
-15.0,45.0,-10.0,0.04553618203338744
-10.0,45.0,-10.0,0.04552910931306562
-5.0,45.0,-10.0,0.04552470789551148
0.0,45.0,-10.0,0.04552226954953724
5.0,45.0,-10.0,0.04552144469243418
10.0,45.0,-10.0,0.045522579182788174
15.0,45.0,-10.0,0.04552605389695265
-20.0,-45.0,-5.0,0.04559699916056182
-15.0,-45.0,-5.0,0.045594096721060164
-10.0,-45.0,-5.0,0.04559626418718487
-5.0,-45.0,-5.0,0.04559890134838143
0.0,-45.0,-5.0,0.0455990714166099
5.0,-45.0,-5.0,0.045594380523431455
10.0,-45.0,-5.0,0.04558240250104397
15.0,-45.0,-5.0,0.04556137555909673
20.0,-45.0,-5.0,0.045531437292979704
-25.0,-40.0,-5.0,0.0456256386170105
-20.0,-40.0,-5.0,0.04561638672991547
-15.0,-40.0,-5.0,0.045613152167197184
-10.0,-40.0,-5.0,0.045612884664982194
-5.0,-40.0,-5.0,0.045612821039610216
0.0,-40.0,-5.0,0.04561076939959608
5.0,-40.0,-5.0,0.04560491261086622
10.0,-40.0,-5.0,0.045593702836289295
15.0,-40.0,-5.0,0.04557612576445749
20.0,-40.0,-5.0,0.04555204404477377
25.0,-40.0,-5.0,0.04552205709377268
-35.0,-35.0,-5.0,0.045659881209428446
-30.0,-35.0,-5.0,0.045644884552888114
-25.0,-35.0,-5.0,0.04563562217280811
-20.0,-35.0,-5.0,0.0456305017460756
-15.0,-35.0,-5.0,0.04562823916146209
-10.0,-35.0,-5.0,0.045627294543709236
-5.0,-35.0,-5.0,0.045626074639020804
0.0,-35.0,-5.0,0.045623132581185166
5.0,-35.0,-5.0,0.0456172176562965
10.0,-35.0,-5.0,0.04560731308714404
15.0,-35.0,-5.0,0.045592748234181364
20.0,-35.0,-5.0,0.045573288446685255
25.0,-35.0,-5.0,0.04554906461644815
30.0,-35.0,-5.0,0.04552049831900252
35.0,-35.0,-5.0,0.045488985602919765
-35.0,-30.0,-5.0,0.0456512232659301
-30.0,-30.0,-5.0,0.04564558859527428
-25.0,-30.0,-5.0,0.045642364508487035
-20.0,-30.0,-5.0,0.04564067298677689
-15.0,-30.0,-5.0,0.04563989442868149
-10.0,-30.0,-5.0,0.04563926848068707
-5.0,-30.0,-5.0,0.04563791402720996
0.0,-30.0,-5.0,0.045634944248360676
5.0,-30.0,-5.0,0.04562955252850966
10.0,-30.0,-5.0,0.045621077007073886
15.0,-30.0,-5.0,0.045609061525354565
20.0,-30.0,-5.0,0.045593287811126704
25.0,-30.0,-5.0,0.04557376891050608
30.0,-30.0,-5.0,0.045550829046497474
35.0,-30.0,-5.0,0.04552558464297173
-40.0,-25.0,-5.0,0.04564189147398185
-35.0,-25.0,-5.0,0.0456438622561626
-30.0,-25.0,-5.0,0.04564547176136288
-25.0,-25.0,-5.0,0.045646832521175434
-20.0,-25.0,-5.0,0.04564796889029724
-15.0,-25.0,-5.0,0.04564876677800624
-10.0,-25.0,-5.0,0.04564892433303811
-5.0,-25.0,-5.0,0.04564799690971656
0.0,-25.0,-5.0,0.04564548046380759
5.0,-25.0,-5.0,0.045640886971144434
10.0,-25.0,-5.0,0.045633801818100374
15.0,-25.0,-5.0,0.045623923169302256
20.0,-25.0,-5.0,0.04561107787696409
25.0,-25.0,-5.0,0.04559522111343807
30.0,-25.0,-5.0,0.045576464428002235
35.0,-25.0,-5.0,0.045555180389692244
40.0,-25.0,-5.0,0.04553206647761017
-45.0,-20.0,-5.0,0.04561318271575051
-40.0,-20.0,-5.0,0.04562902479781345
-35.0,-20.0,-5.0,0.04563872097973151
-30.0,-20.0,-5.0,0.04564523536312593
-25.0,-20.0,-5.0,0.045649865728357705
-20.0,-20.0,-5.0,0.04565318436301098
-15.0,-20.0,-5.0,0.045655390103876675
-10.0,-20.0,-5.0,0.04565644859458111
-5.0,-20.0,-5.0,0.0456561791408502
0.0,-20.0,-5.0,0.045654327116312954
5.0,-20.0,-5.0,0.04565062293406705
10.0,-20.0,-5.0,0.04564482504641217
15.0,-20.0,-5.0,0.04563674492859337
20.0,-20.0,-5.0,0.04562625087921582
25.0,-20.0,-5.0,0.04561324895951394
30.0,-20.0,-5.0,0.04559763572615289
35.0,-20.0,-5.0,0.04557917541224123
40.0,-20.0,-5.0,0.0455571259757089
45.0,-20.0,-5.0,0.04552921170441555
-45.0,-15.0,-5.0,0.04560565081611256
-40.0,-15.0,-5.0,0.04562384476615755
-35.0,-15.0,-5.0,0.04563642720859964
-30.0,-15.0,-5.0,0.04564543397774272
-25.0,-15.0,-5.0,0.04565203204254094
-20.0,-15.0,-5.0,0.04565683318253662
-15.0,-15.0,-5.0,0.0456601221440027
-10.0,-15.0,-5.0,0.04566198588574341
-5.0,-15.0,-5.0,0.04566239119776548
0.0,-15.0,-5.0,0.045661239245114824
5.0,-15.0,-5.0,0.045658406365021505
10.0,-15.0,-5.0,0.045653772179835655
15.0,-15.0,-5.0,0.045647232918175545
20.0,-15.0,-5.0,0.045638695582271065
25.0,-15.0,-5.0,0.04562804520490923
30.0,-15.0,-5.0,0.0456150674580328
35.0,-15.0,-5.0,0.04559928460569653
40.0,-15.0,-5.0,0.04557963468525043
45.0,-15.0,-5.0,0.04555397274716929
-45.0,-10.0,-5.0,0.04560964209872791
-40.0,-10.0,-5.0,0.04562428185100296
-35.0,-10.0,-5.0,0.04563644133930572
-30.0,-10.0,-5.0,0.045646069453059726
-25.0,-10.0,-5.0,0.045653533493628544
-20.0,-10.0,-5.0,0.04565915545731908
-15.0,-10.0,-5.0,0.045663141758819276
-10.0,-10.0,-5.0,0.0456656007099453
-5.0,-10.0,-5.0,0.045666571192547
0.0,-10.0,-5.0,0.04566604875048008
5.0,-10.0,-5.0,0.04566400692261503
10.0,-10.0,-5.0,0.04566041185632901
15.0,-10.0,-5.0,0.045655226883281136
20.0,-10.0,-5.0,0.04564840196657653
25.0,-10.0,-5.0,0.04563984025019891
30.0,-10.0,-5.0,0.045629330459515234
35.0,-10.0,-5.0,0.045616437425103754
40.0,-10.0,-5.0,0.04560039066869288
45.0,-10.0,-5.0,0.04558021503145352
-45.0,-5.0,-5.0,0.04561660655559784
-40.0,-5.0,-5.0,0.045626856667291445
-35.0,-5.0,-5.0,0.04563740788115551
-30.0,-5.0,-5.0,0.04564666810366154
-25.0,-5.0,-5.0,0.045654258558247104
-20.0,-5.0,-5.0,0.045660167659917504
-15.0,-5.0,-5.0,0.045664476335185965
-10.0,-5.0,-5.0,0.04566727343206624
-5.0,-5.0,-5.0,0.045668632428544034
0.0,-5.0,-5.0,0.04566860867823364
5.0,-5.0,-5.0,0.045667243341320725
10.0,-5.0,-5.0,0.045664567441324494
15.0,-5.0,-5.0,0.04566060108150163
20.0,-5.0,-5.0,0.04565534265693418
25.0,-5.0,-5.0,0.04564874226110972
30.0,-5.0,-5.0,0.04564065516609973
35.0,-5.0,-5.0,0.04563078652568163
40.0,-5.0,-5.0,0.045618704005284276
45.0,-5.0,-5.0,0.04560420635700708
-45.0,0.0,-5.0,0.04562060074145554
-40.0,0.0,-5.0,0.045628625149040786
-35.0,0.0,-5.0,0.04563793245003303
-30.0,0.0,-5.0,0.04564659807135498
-25.0,0.0,-5.0,0.04565393300011623
-20.0,0.0,-5.0,0.04565974598109008
-15.0,0.0,-5.0,0.045664044970075326
-10.0,0.0,-5.0,0.04566691213356454
-5.0,0.0,-5.0,0.04566845035003532
0.0,0.0,-5.0,0.04566876143724596
5.0,0.0,-5.0,0.04566793879665347
10.0,0.0,-5.0,0.04566606537022204
15.0,0.0,-5.0,0.04566321092084358
20.0,0.0,-5.0,0.045659423708645876
25.0,0.0,-5.0,0.04565471193296466
30.0,0.0,-5.0,0.04564901161458292
35.0,0.0,-5.0,0.04564214585486376
40.0,0.0,-5.0,0.04563381459798381
45.0,0.0,-5.0,0.04562376378626474
-45.0,5.0,-5.0,0.04562001938082417
-40.0,5.0,-5.0,0.04562821606632495
-35.0,5.0,-5.0,0.04563713852776355
-30.0,5.0,-5.0,0.045645357521031715
-25.0,5.0,-5.0,0.04565227245321965
-20.0,5.0,-5.0,0.04565770940008237
-15.0,5.0,-5.0,0.045661700943078705
-10.0,5.0,-5.0,0.045664367678308226
-5.0,5.0,-5.0,0.045665858025164256
0.0,5.0,-5.0,0.04566632084291352
5.0,5.0,-5.0,0.04566589519986565
10.0,5.0,-5.0,0.04566470759763215
15.0,5.0,-5.0,0.045662870523221565
20.0,5.0,-5.0,0.045660478084826324
25.0,5.0,-5.0,0.04565759500372088
30.0,5.0,-5.0,0.045654233926585186
35.0,5.0,-5.0,0.04565031111599117
40.0,5.0,-5.0,0.04564555898721611
45.0,5.0,-5.0,0.045639352526700115
-45.0,10.0,-5.0,0.0456162971458191
-40.0,10.0,-5.0,0.04562563960592132
-35.0,10.0,-5.0,0.04563476150895772
-30.0,10.0,-5.0,0.04564269470363635
-25.0,10.0,-5.0,0.045649069418859094
-20.0,10.0,-5.0,0.04565387200126064
-15.0,10.0,-5.0,0.045657258120749944
-10.0,10.0,-5.0,0.045659441972167945
-5.0,10.0,-5.0,0.04566064202762522
0.0,10.0,-5.0,0.04566106028202513
5.0,10.0,-5.0,0.04566087807375837
10.0,10.0,-5.0,0.045660258103436976
15.0,10.0,-5.0,0.045659346996985026
20.0,10.0,-5.0,0.045658275711872795
25.0,10.0,-5.0,0.04565715664601521
30.0,10.0,-5.0,0.04565607586999994
35.0,10.0,-5.0,0.04565507185017052
40.0,10.0,-5.0,0.04565406271732745
45.0,10.0,-5.0,0.04565259256365839
-45.0,15.0,-5.0,0.045611149898540516
-40.0,15.0,-5.0,0.04562142194344048
-35.0,15.0,-5.0,0.045630935253315776
-30.0,15.0,-5.0,0.045638582612326284
-25.0,15.0,-5.0,0.0456442051165109
-20.0,15.0,-5.0,0.04564805249894196
